,Mediator,Outcome,Gravidity,Age group,N,Interaction,Aim1 effect,Total effect,Total effect 95% CI,Average mediated effect,Average mediated effect 95% CI,ACME p after BH adjustment,Average direct effect,Average direct effect 95% CI
4000,SCF,weight velocity based on weight-for-length Z-score (3 month increment),Single,>6-9 months,37,0,-0.1477,-0.1603,"[-1.0176, 0.6548]",0.0072,"[-0.1584, 0.2102]",0.996,-0.1676,"[-0.9613, 0.6635]"
4001,SCF,weight velocity based on weight-for-length Z-score (3 month increment),All,>9-12 months,231,1,1.9007,0.0022,"[-0.1862, 0.1886]",-0.027,"[-0.0768, 0.0104]",0.9534,0.0292,"[-0.1636, 0.2199]"
4002,SCF,weight velocity based on weight-for-length Z-score (3 month increment),All,>9-12 months,231,0,0.0124,-0.0018,"[-0.1983, 0.1923]",-0.0116,"[-0.0531, 0.0283]",0.8792,0.0098,"[-0.1951, 0.2056]"
4003,SCF,weight velocity based on weight-for-length Z-score (3 month increment),Multi,>9-12 months,183,1,1.5486,0.0286,"[-0.1666, 0.2368]",-0.0251,"[-0.0785, 0.0168]",0.9364,0.0538,"[-0.1433, 0.2651]"
4004,SCF,weight velocity based on weight-for-length Z-score (3 month increment),Multi,>9-12 months,183,0,0.0429,0.0293,"[-0.1774, 0.2423]",-0.0112,"[-0.0589, 0.0332]",0.984,0.0406,"[-0.1595, 0.2618]"
4005,SCF,weight velocity based on weight-for-length Z-score (3 month increment),Single,>9-12 months,48,1,0.4694,-0.0628,"[-0.5903, 0.4574]",-0.0317,"[-0.1957, 0.0687]",0.996,-0.0312,"[-0.58, 0.4824]"
4006,SCF,weight velocity based on weight-for-length Z-score (3 month increment),Single,>9-12 months,48,0,-0.0276,-0.0674,"[-0.5773, 0.4623]",-0.0291,"[-0.1758, 0.0751]",0.998,-0.0383,"[-0.5692, 0.5038]"
4007,TNFRSF9,length velocity based on length-for-age Z-score (3 month increment),All,0-3 months,251,1,-0.871,-0.0234,"[-0.3297, 0.2871]",-0.0192,"[-0.0872, 0.0383]",0.9004,-0.0042,"[-0.3113, 0.3054]"
4008,TNFRSF9,length velocity based on length-for-age Z-score (3 month increment),All,0-3 months,251,0,-0.018,-0.0336,"[-0.3282, 0.2932]",-0.0107,"[-0.0622, 0.0313]",0.91,-0.0229,"[-0.3275, 0.2949]"
4009,TNFRSF9,length velocity based on length-for-age Z-score (3 month increment),Multi,0-3 months,200,1,-2.0375,-0.1085,"[-0.4408, 0.2298]",-0.0332,"[-0.1162, 0.0179]",0.826,-0.0753,"[-0.4108, 0.254]"
4010,TNFRSF9,length velocity based on length-for-age Z-score (3 month increment),Multi,0-3 months,200,0,-0.0831,-0.1053,"[-0.4582, 0.2498]",-0.0199,"[-0.08, 0.0155]",0.8442,-0.0854,"[-0.448, 0.2713]"
4011,TNFRSF9,length velocity based on length-for-age Z-score (3 month increment),Single,0-3 months,51,1,2.9929,0.3259,"[-0.4647, 1.1605]",0.4557,"[0.0039, 1.06]",0.924,-0.1299,"[-0.9869, 0.7531]"
4012,TNFRSF9,length velocity based on length-for-age Z-score (3 month increment),Single,0-3 months,51,0,-0.146,0.3074,"[-0.5153, 1.1638]",0.4585,"[-0.0085, 1.0807]",0.567,-0.1511,"[-1.077, 0.7551]"
4013,TNFRSF9,length velocity based on length-for-age Z-score (3 month increment),All,>3-6 months,181,1,2.2961,-0.0641,"[-0.3532, 0.228]",0.0166,"[-0.0188, 0.0707]",0.931,-0.0806,"[-0.3677, 0.209]"
4014,TNFRSF9,length velocity based on length-for-age Z-score (3 month increment),All,>3-6 months,181,0,-0.0747,-0.0749,"[-0.3639, 0.2085]",0.0037,"[-0.0356, 0.0457]",1,-0.0786,"[-0.3589, 0.2046]"
4015,TNFRSF9,length velocity based on length-for-age Z-score (3 month increment),Multi,>3-6 months,143,1,2.4316,0.0023,"[-0.323, 0.3341]",0.0108,"[-0.0388, 0.0813]",0.9536,-0.0085,"[-0.32, 0.3271]"
4016,TNFRSF9,length velocity based on length-for-age Z-score (3 month increment),Multi,>3-6 months,143,0,-0.0111,-0.0072,"[-0.3335, 0.3396]",0.0057,"[-0.0333, 0.054]",0.924,-0.0129,"[-0.3344, 0.3362]"
4017,TNFRSF9,length velocity based on length-for-age Z-score (3 month increment),Single,>3-6 months,38,1,0.6356,-0.4469,"[-1.1104, 0.2073]",-0.1201,"[-0.6441, 0.3646]",0.998,-0.3269,"[-1.1837, 0.526]"
4018,TNFRSF9,length velocity based on length-for-age Z-score (3 month increment),Single,>3-6 months,38,0,-0.3329,-0.4468,"[-1.0487, 0.2091]",-0.1167,"[-0.5791, 0.3166]",0.99,-0.33,"[-1.1495, 0.4567]"
4019,TNFRSF9,length velocity based on length-for-age Z-score (3 month increment),All,>6-9 months,195,1,0.4865,-0.0217,"[-0.2456, 0.2185]",0.0244,"[-0.0251, 0.0883]",0.9822,-0.0461,"[-0.2862, 0.1952]"
4020,TNFRSF9,length velocity based on length-for-age Z-score (3 month increment),All,>6-9 months,195,0,-0.0471,-0.0305,"[-0.26, 0.209]",0.0194,"[-0.0196, 0.0702]",0.9487,-0.0499,"[-0.28, 0.185]"
4021,TNFRSF9,length velocity based on length-for-age Z-score (3 month increment),Multi,>6-9 months,158,1,0.3617,-0.0746,"[-0.3306, 0.1759]",0.0163,"[-0.0337, 0.087]",1,-0.0909,"[-0.3478, 0.1772]"
4022,TNFRSF9,length velocity based on length-for-age Z-score (3 month increment),Multi,>6-9 months,158,0,-0.0906,-0.0796,"[-0.3373, 0.1883]",0.013,"[-0.024, 0.0675]",0.988,-0.0927,"[-0.3492, 0.1695]"
4023,TNFRSF9,length velocity based on length-for-age Z-score (3 month increment),Single,>6-9 months,37,1,0.7189,0.4564,"[-0.4291, 1.3165]",0.0917,"[-0.308, 0.5979]",0.984,0.3646,"[-0.5134, 1.2331]"
4024,TNFRSF9,length velocity based on length-for-age Z-score (3 month increment),Single,>6-9 months,37,0,0.3447,0.4305,"[-0.399, 1.3305]",0.1039,"[-0.2469, 0.5375]",0.976,0.3266,"[-0.5754, 1.1863]"
4025,TNFRSF9,length velocity based on length-for-age Z-score (3 month increment),All,>9-12 months,231,1,0.3904,0.0197,"[-0.1608, 0.2054]",0.0248,"[-0.0053, 0.0703]",0.6475,-0.0051,"[-0.1942, 0.1874]"
4026,TNFRSF9,length velocity based on length-for-age Z-score (3 month increment),All,>9-12 months,231,0,-0.0072,0.0117,"[-0.1692, 0.2078]",0.0208,"[-0.0052, 0.0592]",0.654,-0.0091,"[-0.1962, 0.1846]"
4027,TNFRSF9,length velocity based on length-for-age Z-score (3 month increment),Multi,>9-12 months,183,1,0.3292,0.0846,"[-0.1287, 0.2948]",0.0225,"[-0.0127, 0.081]",0.75,0.0621,"[-0.1535, 0.2704]"
4028,TNFRSF9,length velocity based on length-for-age Z-score (3 month increment),Multi,>9-12 months,183,0,0.0611,0.0793,"[-0.1427, 0.3001]",0.0207,"[-0.011, 0.0676]",0.749,0.0586,"[-0.1595, 0.2799]"
4029,TNFRSF9,length velocity based on length-for-age Z-score (3 month increment),Single,>9-12 months,48,1,1.0667,-0.2746,"[-0.7532, 0.2051]",-0.0735,"[-0.3783, 0.2181]",0.992,-0.2011,"[-0.6838, 0.3069]"
4030,TNFRSF9,length velocity based on length-for-age Z-score (3 month increment),Single,>9-12 months,48,0,-0.2165,-0.2778,"[-0.7188, 0.1882]",-0.0581,"[-0.3684, 0.2411]",0.998,-0.2197,"[-0.7122, 0.2462]"
4031,TNFRSF9,absolute length growth velocity (3 month increment),All,0-3 months,251,1,-2.3233,-0.0866,"[-0.7003, 0.5469]",-0.0493,"[-0.1972, 0.0677]",0.9371,-0.0373,"[-0.6481, 0.5914]"
4032,TNFRSF9,absolute length growth velocity (3 month increment),All,0-3 months,251,0,-0.0688,-0.1054,"[-0.6944, 0.5495]",-0.0266,"[-0.1338, 0.0578]",0.924,-0.0788,"[-0.6882, 0.5599]"
4033,TNFRSF9,absolute length growth velocity (3 month increment),Multi,0-3 months,200,1,-4.7869,-0.268,"[-0.9406, 0.4161]",-0.0746,"[-0.2479, 0.0382]",0.7735,-0.1934,"[-0.8635, 0.4678]"
4034,TNFRSF9,absolute length growth velocity (3 month increment),Multi,0-3 months,200,0,-0.2099,-0.2576,"[-0.9619, 0.4476]",-0.0435,"[-0.1687, 0.0312]",0.7675,-0.2141,"[-0.9458, 0.5045]"
4035,TNFRSF9,absolute length growth velocity (3 month increment),Single,0-3 months,51,1,5.9919,0.6354,"[-0.9389, 2.3619]",0.9125,"[-0.0285, 2.1734]",0.952,-0.2771,"[-1.9625, 1.5019]"
4036,TNFRSF9,absolute length growth velocity (3 month increment),Single,0-3 months,51,0,-0.3089,0.6023,"[-1.078, 2.3289]",0.9184,"[-0.0502, 2.2187]",0.798,-0.3161,"[-2.1768, 1.5048]"
4037,TNFRSF9,absolute length growth velocity (3 month increment),All,>3-6 months,181,1,4.5383,-0.1909,"[-0.8049, 0.4312]",0.0318,"[-0.0449, 0.1461]",0.966,-0.2227,"[-0.837, 0.3951]"
4038,TNFRSF9,absolute length growth velocity (3 month increment),All,>3-6 months,181,0,-0.2112,-0.2134,"[-0.8375, 0.39]",0.0061,"[-0.0795, 0.0953]",0.996,-0.2194,"[-0.8125, 0.3771]"
4039,TNFRSF9,absolute length growth velocity (3 month increment),Multi,>3-6 months,143,1,4.7793,-0.0508,"[-0.7112, 0.6516]",0.0213,"[-0.0783, 0.1662]",0.9333,-0.0721,"[-0.7263, 0.6271]"
4040,TNFRSF9,absolute length growth velocity (3 month increment),Multi,>3-6 months,143,0,-0.0772,-0.0693,"[-0.7626, 0.6565]",0.0111,"[-0.0718, 0.1121]",0.924,-0.0804,"[-0.7437, 0.6506]"
4041,TNFRSF9,absolute length growth velocity (3 month increment),Single,>3-6 months,38,1,0.9596,-1.0234,"[-2.4575, 0.3196]",-0.212,"[-1.2819, 0.7872]",0.992,-0.8114,"[-2.575, 0.9573]"
4042,TNFRSF9,absolute length growth velocity (3 month increment),Single,>3-6 months,38,0,-0.8238,-1.025,"[-2.2967, 0.3638]",-0.2054,"[-1.1562, 0.6978]",0.996,-0.8195,"[-2.5102, 0.8077]"
4043,TNFRSF9,absolute length growth velocity (3 month increment),All,>6-9 months,195,1,1.2421,-0.0631,"[-0.5698, 0.4795]",0.0599,"[-0.05, 0.2048]",0.9534,-0.123,"[-0.6672, 0.4237]"
4044,TNFRSF9,absolute length growth velocity (3 month increment),All,>6-9 months,195,0,-0.1244,-0.0836,"[-0.6036, 0.457]",0.0472,"[-0.0404, 0.1623]",0.9531,-0.1308,"[-0.6573, 0.4025]"
4045,TNFRSF9,absolute length growth velocity (3 month increment),Multi,>6-9 months,158,1,0.9778,-0.2027,"[-0.7906, 0.3672]",0.0391,"[-0.0689, 0.2013]",0.994,-0.2418,"[-0.8156, 0.3553]"
4046,TNFRSF9,absolute length growth velocity (3 month increment),Multi,>6-9 months,158,0,-0.2403,-0.2149,"[-0.7904, 0.3778]",0.0301,"[-0.0522, 0.1524]",1,-0.245,"[-0.8184, 0.3419]"
4047,TNFRSF9,absolute length growth velocity (3 month increment),Single,>6-9 months,37,1,1.4148,1.0793,"[-0.9557, 3.0479]",0.2522,"[-0.6938, 1.4298]",0.992,0.8271,"[-1.0988, 2.8331]"
4048,TNFRSF9,absolute length growth velocity (3 month increment),Single,>6-9 months,37,0,0.7858,1.0251,"[-0.8213, 3.0634]",0.2788,"[-0.5472, 1.2937]",0.982,0.7463,"[-1.2282, 2.6543]"
4049,TNFRSF9,absolute length growth velocity (3 month increment),All,>9-12 months,231,1,0.9925,0.0124,"[-0.4153, 0.4547]",0.0639,"[-0.0076, 0.1737]",0.618,-0.0515,"[-0.4964, 0.4112]"
4050,TNFRSF9,absolute length growth velocity (3 month increment),All,>9-12 months,231,0,-0.0559,-0.007,"[-0.4404, 0.4547]",0.0534,"[-0.0102, 0.1466]",0.672,-0.0603,"[-0.5008, 0.3965]"
4051,TNFRSF9,absolute length growth velocity (3 month increment),Multi,>9-12 months,183,1,0.808,0.1567,"[-0.3512, 0.6497]",0.0553,"[-0.0314, 0.1963]",0.72,0.1014,"[-0.3936, 0.5949]"
4052,TNFRSF9,absolute length growth velocity (3 month increment),Multi,>9-12 months,183,0,0.0996,0.1441,"[-0.3737, 0.6582]",0.0505,"[-0.0267, 0.1618]",0.7657,0.0936,"[-0.4219, 0.6188]"
4053,TNFRSF9,absolute length growth velocity (3 month increment),Single,>9-12 months,48,1,2.318,-0.6454,"[-1.8095, 0.5312]",-0.1319,"[-0.8778, 0.5906]",1,-0.5136,"[-1.6893, 0.6799]"
4054,TNFRSF9,absolute length growth velocity (3 month increment),Single,>9-12 months,48,0,-0.5491,-0.6516,"[-1.7108, 0.4709]",-0.0963,"[-0.8504, 0.6436]",1,-0.5553,"[-1.7383, 0.5936]"
4055,TNFRSF9,absolute weight growth velocity (3 month increment),All,0-3 months,251,1,150.6992,-10.3122,"[-177.8614, 165.3897]",6.8277,"[-29.8154, 46.2217]",0.8622,-17.1399,"[-185.4437, 160.4489]"
4056,TNFRSF9,absolute weight growth velocity (3 month increment),All,0-3 months,251,0,-20.2322,-17.1258,"[-186.9671, 155.6853]",5.2641,"[-26.8046, 38.5522]",0.8894,-22.3899,"[-190.8649, 149.2091]"
4057,TNFRSF9,absolute weight growth velocity (3 month increment),Multi,0-3 months,200,1,-113.5336,-36.5606,"[-244.8661, 162.4762]",-0.5614,"[-34.8007, 32.5023]",0.988,-35.9993,"[-231.6335, 161.4867]"
4058,TNFRSF9,absolute weight growth velocity (3 month increment),Multi,0-3 months,200,0,-38.4887,-39.0981,"[-236.9873, 170.6865]",0.2294,"[-25.8547, 27.1176]",0.954,-39.3275,"[-235.5136, 163.9497]"
4059,TNFRSF9,absolute weight growth velocity (3 month increment),Single,0-3 months,51,1,526.5843,9.8254,"[-392.8952, 439.8562]",164.4691,"[-122.6598, 505.163]",0.978,-154.6437,"[-564.1827, 273.4937]"
4060,TNFRSF9,absolute weight growth velocity (3 month increment),Single,0-3 months,51,0,-161.1752,2.0811,"[-389.7767, 422.0487]",169.3008,"[-104.9067, 508.9293]",0.982,-167.2197,"[-597.7168, 258.1378]"
4061,TNFRSF9,absolute weight growth velocity (3 month increment),All,>3-6 months,181,1,-250.6391,-21.8968,"[-159.7324, 110.5105]",2.2409,"[-21.233, 27.1294]",0.9303,-24.1377,"[-157.7896, 110.9753]"
4062,TNFRSF9,absolute weight growth velocity (3 month increment),All,>3-6 months,181,0,-27.6593,-26.1381,"[-168.7271, 110.8082]",3.5999,"[-15.7243, 25.9721]",0.8587,-29.738,"[-167.1025, 107.3798]"
4063,TNFRSF9,absolute weight growth velocity (3 month increment),Multi,>3-6 months,143,1,-357.596,2.6087,"[-141.6347, 145.9153]",-0.4282,"[-21.948, 20.1076]",0.946,3.0369,"[-139.6891, 147.249]"
4064,TNFRSF9,absolute weight growth velocity (3 month increment),Multi,>3-6 months,143,0,1.6544,1.1664,"[-140.6899, 155.9512]",0.5116,"[-16.714, 17.6141]",0.946,0.6548,"[-141.0642, 155.5783]"
4065,TNFRSF9,absolute weight growth velocity (3 month increment),Single,>3-6 months,38,1,NA,-171.98,"[-576.5369, 229.7473]",136.3402,"[-68.544, 399.5109]",0.6563,-308.3202,"[-701.97, 107.7883]"
4066,TNFRSF9,absolute weight growth velocity (3 month increment),Single,>3-6 months,38,0,-308.9673,-164.0454,"[-558.5395, 258.1275]",145.7746,"[-54.3564, 417.2673]",0.6773,-309.82,"[-700.9736, 104.3876]"
4067,TNFRSF9,absolute weight growth velocity (3 month increment),All,>6-9 months,195,1,300.0159,-47.8106,"[-164.3822, 67.2242]",8.5805,"[-12.4764, 35.5917]",0.926,-56.3911,"[-172.9043, 57.759]"
4068,TNFRSF9,absolute weight growth velocity (3 month increment),All,>6-9 months,195,0,-56.3484,-52.3202,"[-167.2235, 65.2942]",5.3488,"[-13.3291, 26.0399]",0.924,-57.669,"[-170.0822, 57.2922]"
4069,TNFRSF9,absolute weight growth velocity (3 month increment),Multi,>6-9 months,158,1,630.6769,-79.0943,"[-202.5534, 42.3961]",12.2899,"[-4.8765, 43.093]",0.966,-91.3842,"[-210.6082, 30.331]"
4070,TNFRSF9,absolute weight growth velocity (3 month increment),Multi,>6-9 months,158,0,-89.6361,-83.8076,"[-204.0401, 40.2066]",6.7505,"[-8.8462, 29.6099]",0.986,-90.5581,"[-211.3741, 32.2853]"
4071,TNFRSF9,absolute weight growth velocity (3 month increment),Single,>6-9 months,37,1,-859.6954,115.0803,"[-342.5732, 600.6102]",-66.3642,"[-343.2824, 180.7771]",1,181.4445,"[-394.7226, 739.5957]"
4072,TNFRSF9,absolute weight growth velocity (3 month increment),Single,>6-9 months,37,0,178.3278,101.9366,"[-352.2617, 571.7891]",-65.1017,"[-315.7618, 158.2143]",0.982,167.0383,"[-400.7048, 694.8394]"
4073,TNFRSF9,absolute weight growth velocity (3 month increment),All,>9-12 months,231,1,684.411,12.237,"[-99.8536, 128.3969]",10.0298,"[-6.9263, 33.5537]",0.942,2.2072,"[-115.2404, 120.1828]"
4074,TNFRSF9,absolute weight growth velocity (3 month increment),All,>9-12 months,231,0,4.1772,6.1854,"[-104.1269, 125.8285]",3.4137,"[-13.3946, 21.7562]",0.988,2.7717,"[-113.765, 122.141]"
4075,TNFRSF9,absolute weight growth velocity (3 month increment),Multi,>9-12 months,183,1,515.1052,65.5397,"[-48.4234, 185.4393]",6.3272,"[-10.2977, 32.8477]",0.998,59.2125,"[-63.1043, 182.4184]"
4076,TNFRSF9,absolute weight growth velocity (3 month increment),Multi,>9-12 months,183,0,59.6436,61.3964,"[-65.6938, 192.6579]",2.9942,"[-12.0805, 22.4631]",0.992,58.4022,"[-66.8571, 187.5799]"
4077,TNFRSF9,absolute weight growth velocity (3 month increment),Single,>9-12 months,48,1,NA,-168.1621,"[-484.8154, 120.3624]",8.1483,"[-151.1232, 188.0056]",0.986,-176.3104,"[-538.8101, 199.0587]"
4078,TNFRSF9,absolute weight growth velocity (3 month increment),Single,>9-12 months,48,0,-189.2751,-171.3985,"[-486.7134, 131.2929]",24.3717,"[-137.5701, 203.8947]",0.996,-195.7702,"[-608.1313, 180.5216]"
4079,TNFRSF9,weight velocity based on weight-for-length Z-score (3 month increment),All,0-3 months,241,1,2.7362,0.0701,"[-0.3636, 0.5246]",0.0376,"[-0.0347, 0.1366]",0.8978,0.0325,"[-0.4183, 0.4742]"
4080,TNFRSF9,weight velocity based on weight-for-length Z-score (3 month increment),All,0-3 months,241,0,0.0393,0.0428,"[-0.3789, 0.4998]",0.0102,"[-0.059, 0.0838]",0.98,0.0327,"[-0.4002, 0.4856]"
4081,TNFRSF9,weight velocity based on weight-for-length Z-score (3 month increment),Multi,0-3 months,190,1,3.8705,0.1338,"[-0.3712, 0.6218]",0.0421,"[-0.0292, 0.1632]",0.9202,0.0917,"[-0.4069, 0.6019]"
4082,TNFRSF9,weight velocity based on weight-for-length Z-score (3 month increment),Multi,0-3 months,190,0,0.0943,0.1094,"[-0.4144, 0.6353]",0.0186,"[-0.0334, 0.0973]",0.876,0.0908,"[-0.4447, 0.612]"
4083,TNFRSF9,weight velocity based on weight-for-length Z-score (3 month increment),Single,0-3 months,51,1,-1.1572,-0.2478,"[-1.602, 1.091]",-0.3629,"[-1.3917, 0.5888]",0.998,0.1151,"[-1.2625, 1.4965]"
4084,TNFRSF9,weight velocity based on weight-for-length Z-score (3 month increment),Single,0-3 months,51,0,0.0936,-0.265,"[-1.4757, 1.0465]",-0.3393,"[-1.3254, 0.5709]",0.998,0.0744,"[-1.3159, 1.4401]"
4085,TNFRSF9,weight velocity based on weight-for-length Z-score (3 month increment),All,>3-6 months,181,1,-2.5791,0.0448,"[-0.2826, 0.3826]",-0.018,"[-0.0894, 0.0312]",0.978,0.0627,"[-0.2518, 0.3977]"
4086,TNFRSF9,weight velocity based on weight-for-length Z-score (3 month increment),All,>3-6 months,181,0,0.0434,0.0338,"[-0.3056, 0.3699]",-0.0034,"[-0.0559, 0.0401]",0.996,0.0372,"[-0.2884, 0.3792]"
4087,TNFRSF9,weight velocity based on weight-for-length Z-score (3 month increment),Multi,>3-6 months,143,1,-2.6821,-0.0118,"[-0.3826, 0.3687]",-0.0141,"[-0.1006, 0.0546]",0.996,0.0023,"[-0.3544, 0.3726]"
4088,TNFRSF9,weight velocity based on weight-for-length Z-score (3 month increment),Multi,>3-6 months,143,0,-0.0004,-0.0086,"[-0.3684, 0.3569]",-0.0078,"[-0.0707, 0.0386]",0.978,-0.0008,"[-0.3669, 0.3749]"
4089,TNFRSF9,weight velocity based on weight-for-length Z-score (3 month increment),Single,>3-6 months,38,1,-5.6481,0.3278,"[-0.6026, 1.2402]",0.3985,"[-0.1882, 1.1555]",0.988,-0.0707,"[-1.1509, 1.0499]"
4090,TNFRSF9,weight velocity based on weight-for-length Z-score (3 month increment),Single,>3-6 months,38,0,-0.0719,0.3505,"[-0.5057, 1.2942]",0.4188,"[-0.0692, 1.0994]",0.798,-0.0682,"[-1.0858, 0.9255]"
4091,TNFRSF9,weight velocity based on weight-for-length Z-score (3 month increment),All,>6-9 months,195,1,-0.0895,-0.052,"[-0.2779, 0.1877]",-0.0108,"[-0.0644, 0.0346]",0.998,-0.0412,"[-0.2634, 0.2111]"
4092,TNFRSF9,weight velocity based on weight-for-length Z-score (3 month increment),All,>6-9 months,195,0,-0.046,-0.0595,"[-0.2853, 0.1774]",-0.0106,"[-0.0533, 0.0229]",0.996,-0.0489,"[-0.276, 0.1829]"
4093,TNFRSF9,weight velocity based on weight-for-length Z-score (3 month increment),Multi,>6-9 months,158,1,0.517,-0.0643,"[-0.3218, 0.1778]",0.0024,"[-0.0422, 0.0548]",0.994,-0.0667,"[-0.3022, 0.182]"
4094,TNFRSF9,weight velocity based on weight-for-length Z-score (3 month increment),Multi,>6-9 months,158,0,-0.0658,-0.0698,"[-0.3172, 0.1946]",-0.0021,"[-0.0385, 0.0337]",0.98,-0.0677,"[-0.3112, 0.1944]"
4095,TNFRSF9,weight velocity based on weight-for-length Z-score (3 month increment),Single,>6-9 months,37,1,-1.8983,-0.1336,"[-1.0182, 0.7704]",-0.1642,"[-0.6639, 0.2869]",0.998,0.0306,"[-0.9824, 1.0179]"
4096,TNFRSF9,weight velocity based on weight-for-length Z-score (3 month increment),Single,>6-9 months,37,0,0.029,-0.1557,"[-0.9885, 0.6725]",-0.1623,"[-0.6046, 0.2045]",0.996,0.0066,"[-0.9715, 0.9151]"
4097,TNFRSF9,weight velocity based on weight-for-length Z-score (3 month increment),All,>9-12 months,231,1,0.7185,0.0058,"[-0.1808, 0.2]",-0.0047,"[-0.0412, 0.0276]",0.9534,0.0106,"[-0.1842, 0.2084]"
4098,TNFRSF9,weight velocity based on weight-for-length Z-score (3 month increment),All,>9-12 months,231,0,0.0117,-0.0024,"[-0.1958, 0.1898]",-0.0117,"[-0.0465, 0.0124]",0.8792,0.0093,"[-0.1874, 0.206]"
4099,TNFRSF9,weight velocity based on weight-for-length Z-score (3 month increment),Multi,>9-12 months,183,1,0.451,0.0357,"[-0.1567, 0.2347]",-0.0081,"[-0.048, 0.019]",0.9364,0.0438,"[-0.1571, 0.244]"
4100,TNFRSF9,weight velocity based on weight-for-length Z-score (3 month increment),Multi,>9-12 months,183,0,0.044,0.0306,"[-0.1812, 0.2513]",-0.0111,"[-0.0495, 0.0109]",0.984,0.0416,"[-0.1719, 0.2596]"
4101,TNFRSF9,weight velocity based on weight-for-length Z-score (3 month increment),Single,>9-12 months,48,1,1.9488,-0.0601,"[-0.6108, 0.4651]",0.0687,"[-0.2652, 0.44]",0.996,-0.1288,"[-0.7132, 0.4766]"
4102,TNFRSF9,weight velocity based on weight-for-length Z-score (3 month increment),Single,>9-12 months,48,0,-0.1445,-0.0655,"[-0.5827, 0.4849]",0.0916,"[-0.2152, 0.4395]",0.998,-0.1571,"[-0.7855, 0.4411]"
4103,TWEAK,length velocity based on length-for-age Z-score (3 month increment),All,0-3 months,251,1,-0.7546,-0.0245,"[-0.3351, 0.2833]",0.0171,"[-0.0188, 0.0697]",0.9004,-0.0416,"[-0.3516, 0.2661]"
4104,TWEAK,length velocity based on length-for-age Z-score (3 month increment),All,0-3 months,251,0,-0.0457,-0.0338,"[-0.3339, 0.2886]",0.0172,"[-0.0186, 0.0675]",0.91,-0.051,"[-0.3588, 0.2665]"
4105,TWEAK,length velocity based on length-for-age Z-score (3 month increment),Multi,0-3 months,200,1,-2.3057,-0.1068,"[-0.4348, 0.2203]",0.0325,"[-0.0125, 0.103]",0.826,-0.1393,"[-0.4688, 0.1871]"
4106,TWEAK,length velocity based on length-for-age Z-score (3 month increment),Multi,0-3 months,200,0,-0.1367,-0.1051,"[-0.449, 0.2473]",0.0336,"[-0.0107, 0.1083]",0.8442,-0.1387,"[-0.4827, 0.219]"
4107,TWEAK,length velocity based on length-for-age Z-score (3 month increment),Single,0-3 months,51,1,10.1928,0.3131,"[-0.5395, 1.1816]",-0.0115,"[-0.2112, 0.1633]",0.968,0.3246,"[-0.5037, 1.1604]"
